candidate_id,mechanism_id,execution,delay_seconds,cost_bp_side,period,cagr,total_return,sharpe,max_dd,pt_days,positive_day_rate
S09_gap_reaction_q95__passive__d5,S09_gap_reaction,passive,5,5.0,train,0.0089521404180983,0.0029568315886039,1.5496975968796838,-0.0027234825515349,2,0.0952380952380952
S09_gap_reaction_q95__passive__d5,S09_gap_reaction,passive,5,5.0,development,0.0055913733552777,0.001848857637152,1.3055802427562757,-0.00062857339559,81,0.0235294117647058
S09_gap_reaction_q95__passive__d5,S09_gap_reaction,passive,5,5.0,recent,0.021680752510421,0.0070126717231782,2.675799982842324,-0.0010810716849066,3,0.0609756097560975
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,-1.0,train,-0.0146698414024606,-0.004883858173389,-1.1879851009714155,-0.0059563067599357,95,0.1071428571428571
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,-1.0,development,-0.0013536684924156,-0.0004486463480817,-0.1040112246761885,-0.0054591944816716,19,0.1176470588235294
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,-1.0,recent,0.0983625574649635,0.0310390835334792,2.349372369658145,-0.0062508092074962,5,0.2560975609756097
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,-0.5,train,-0.0164209614911233,-0.0054700790992885,-1.3225176876518026,-0.0064094624968146,95,0.1071428571428571
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,-0.5,development,-0.0031941616363291,-0.0010592938208284,-0.2538522826515506,-0.005592036937478,19,0.1176470588235294
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,-0.5,recent,0.0933820957070437,0.0295135534651285,2.2455366958881453,-0.0063338777116362,5,0.2439024390243902
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,0.0,train,-0.0181690386429543,-0.0060559778703475,-1.4547475405102188,-0.0068624309612413,95,0.1071428571428571
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,0.0,development,-0.0050313376482531,-0.0016695931241541,-0.4035854366119005,-0.0057248666430633,19,0.1176470588235294
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,0.0,recent,0.0884239556809827,0.0279901999921483,2.140663398414737,-0.0064169428824433,5,0.2317073170731707
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,1.0,train,-0.0216560848011989,-0.0072268096061592,-1.71203202776818,-0.0077678063512726,95,0.1071428571428571
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,1.0,development,-0.0086957616434796,-0.0028891479608363,-0.7019739573892922,-0.0059904878066789,19,0.1058823529411764
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,1.0,recent,0.0785742457424689,0.0249500108621685,1.9278527550736884,-0.0065830632240571,5,0.2195121951219512
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,3.0,train,-0.0285938887119937,-0.0095646144557007,-2.1965842734763528,-0.0097169174861375,109,0.0714285714285714
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,3.0,development,-0.0159850605283286,-0.0053240877173041,-1.2893152030020196,-0.0065758929800898,67,0.1058823529411764
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,3.0,recent,0.0591383648830114,0.0188956202970218,1.4903836206389562,-0.0069676447572564,62,0.2195121951219512
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,5.0,train,-0.0354835814516927,-0.0118972832322905,-2.6399062890059053,-0.0119833699127441,109,0.0595238095238095
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,5.0,development,-0.0232219362981291,-0.0077534774055521,-1.855090117063933,-0.0083414616379874,67,0.0941176470588235
S10_bar_structure_q99__market__d5,S10_bar_structure,market,5,5.0,recent,0.0400487101583288,0.0128757213916561,1.0380755383180738,-0.0094812836591915,62,0.2073170731707317
