feature,feature_family,feature_classification,target,n,sessions,symbols,mean_target,median_target,std_target,win_rate,skewness,downside_p05,upside_p95,pearson,spearman,slope,cluster_se,cluster_t,raw_p,ci_low,ci_high,year_consistency,symbol_breadth,time_stability,outlier_sensitivity,status,top_bottom_spread,monotonicity,shape,ic_mean,ic_median,ic_std,ic_t,ic_positive_pct,target_family,bh_fdr_p,test_count,redundancy_group,anomaly_score,screen_bh_fdr_p_global,exact_selected_bh_fdr_p
return_rank_15,cross_sectional,cross_sectional,fwd_return_350m,1500817,1708,192,0.0002735413727350533,0.0002855062484741211,0.020130200311541557,0.5094885230064392,0.4197600781917572,-0.02966120094060898,0.02985386550426483,0.020663656294345856,0.01756291277706623,0.001428466834268959,0.00038837444663367826,3.6780659661069683,0.00023500918711827357,0.0006672529188669497,0.0021896807496709684,1.0,0.6875,1.0,1.8551945686340332e-06,robust_anomaly_candidate,0.001773208670783788,0.9999999999999999,positive_monotonic,0.015101170199620552,0.021859803677349174,0.23980068036218052,7.357705906650895,0.5362244524210681,fwd_return_350m,0.007724032390764962,1,return_rank_LOOKBACK,0.8281936208633951,0.007724032390764962,0.00023500918711827357
range_position_10_mean_ratio_1560,normalization,time_series,fwd_return_380m_benchmark_adjusted,318144,1700,190,4.516765693551861e-05,-0.00010818243026733398,0.020130496472120285,0.48529282212257385,0.1693112999200821,-0.028508799150586128,0.029357541352510452,0.026900645345449448,0.02235019952058792,0.0008567622163728675,0.00015614961801865924,5.486803152284931,4.092727678983721e-08,0.0005507089650562954,0.0011628154676894395,1.0,0.7142857142857143,1.0,3.693625330924988e-06,robust_anomaly_candidate,0.0017462238320149481,0.9999999999999999,positive_monotonic,,,,,,fwd_return_380m,8.855807565033614e-06,1,range_position_10_mean_ratio_LOOKBACK,0.8281399044658996,8.855807565033614e-06,4.1407871465004575e-08
return_rank_5,cross_sectional,cross_sectional,fwd_return_355m_benchmark_adjusted,1290662,1709,192,3.85060156986583e-05,-0.0001016855239868164,0.018186625093221664,0.4866959750652313,0.22500434517860413,-0.025509357452392578,0.026204094290733337,0.024735847488045692,0.019343208521604538,0.0015538659022906933,0.000345541263412656,4.496904036711294,6.8950088717434355e-06,0.0008766050260018876,0.002231126778579499,1.0,0.7382198952879581,1.0,1.1324882507324219e-06,robust_anomaly_candidate,0.001731434604153037,0.9999999999999999,positive_monotonic,0.016607604997079403,0.020884520884520884,0.2396371598465434,7.574359605479464,0.5367099204688154,fwd_return_355m,0.0004497200474596707,1,return_rank_LOOKBACK,0.8266203277836786,0.0004497200474596707,1.1491681452905725e-05
range_position_rank_36,cross_sectional,cross_sectional,fwd_return_380m_benchmark_adjusted,318836,1704,190,4.883979636360891e-05,-0.00010395050048828125,0.02013712376356125,0.4854156970977783,0.17220672965049744,-0.02851131558418274,0.0293598473072052,0.027587471529841423,0.026319561526179314,0.0019164236782025247,0.00032443654783593275,5.90692907745911,3.485437161110383e-09,0.0012805280444440966,0.0025523193119609527,1.0,0.7354497354497355,1.0,2.594664692878723e-06,robust_anomaly_candidate,0.001740331994369626,0.9878787878787878,positive_monotonic,0.022612207341615755,0.02378075621972895,0.20022494464906399,6.592870873320732,0.54518779342723,fwd_return_380m,1.7479131648207524e-06,1,range_position_rank_36,0.825892261981988,1.7479131648207524e-06,6.970874322220766e-09
return_rank_12,cross_sectional,cross_sectional,fwd_return_360m_benchmark_adjusted,1084603,1708,192,4.3968848331132904e-05,-0.00010323524475097656,0.01850484311580658,0.48642590641975403,0.22121521830558777,-0.02599203586578369,0.026711568236351013,0.024132154881954193,0.0198453888297081,0.0015301607377937374,0.000407095681204934,3.7587250576196776,0.00017078137961146211,0.0007322532026320668,0.002328068272955408,1.0,0.680628272251309,1.0,2.8312206268310547e-06,robust_anomaly_candidate,0.0017623499734327197,0.9999999999999999,positive_monotonic,0.01757977545958168,0.022760290556900726,0.24232520521823162,7.339367898007545,0.5356130923302393,fwd_return_360m,0.005972173050481455,1,return_rank_12,0.8256006313309506,0.005972173050481455,0.00017078137961146211
return_rank_4,cross_sectional,cross_sectional,fwd_return_355m,1290748,1709,192,0.00027645390946418047,0.00028324127197265625,0.020439084619283676,0.5091202855110168,0.42266982793807983,-0.030122200027108192,0.030353426933288574,0.02199299819767475,0.01770133711397648,0.0015603691561040824,0.00031218369438712837,4.99824040831909,5.7855826285369e-07,0.0009484891151053108,0.0021722491971028542,1.0,0.671875,1.0,5.252659320831299e-07,robust_anomaly_candidate,0.0017654788098298013,0.9878787878787878,positive_monotonic,0.014967316161144934,0.01895257660794563,0.2397362208704829,6.823725260769535,0.5319772308722585,fwd_return_355m,6.479847213103762e-05,1,return_rank_4,0.8243407029045385,6.479847213103762e-05,1.9285275428456337e-06
return_rank_3,cross_sectional,cross_sectional,fwd_return_365m_benchmark_adjusted,883691,1709,192,4.5131120714358985e-05,-0.00011426210403442383,0.01883021369576454,0.4859583377838135,0.21848323941230774,-0.02647709846496582,0.02725079655647278,0.023197868838906288,0.01839563436806202,0.001512516162442089,0.0003335658108827875,4.534386058448826,5.777127801254167e-06,0.0008587271731118256,0.0021663051517723524,1.0,0.7068062827225131,1.0,1.3615936040878296e-06,robust_anomaly_candidate,0.0017328751273453236,0.9999999999999999,positive_monotonic,0.015330851207360486,0.016856728177482894,0.24431009685931052,5.795273142977786,0.5289013952397702,fwd_return_365m,0.000394712280833375,1,return_rank_LOOKBACK,0.8229219920194479,0.000394712280833375,9.158752518141878e-06
range_position_rank_30,cross_sectional,cross_sectional,fwd_return_380m_benchmark_adjusted,318838,1704,190,4.844310387852602e-05,-0.00010398030281066895,0.020137742161750793,0.4854126572608948,0.17199958860874176,-0.02851172350347042,0.029359836131334305,0.027952447533607483,0.02639148011803627,0.0019427894469937616,0.0003225115362938315,6.0239378389979175,1.7022376841424602e-09,0.001310666835857852,0.002574912058129671,1.0,0.7142857142857143,1.0,1.1175870895385742e-07,robust_anomaly_candidate,0.0017292737611569464,0.9999999999999999,positive_monotonic,0.022537131246153246,0.025599164688487164,0.20004213041626698,6.5769865817197495,0.5463615023474179,fwd_return_380m,1.246716399665137e-06,1,range_position_rank_LOOKBACK,0.8221425231120154,1.246716399665137e-06,4.377182616366326e-09
return_rank_15,cross_sectional,cross_sectional,fwd_return_345m,1714948,1708,192,0.0002654222771525383,0.0002868771553039551,0.01982984133064747,0.509712815284729,0.4142325222492218,-0.029214676469564438,0.0293581485748291,0.02080952748656273,0.017310386523604393,0.0014174171656107714,0.0003779341603136929,3.7504341085079127,0.00017652868988016213,0.0006766662113959333,0.0021581681198256097,1.0,0.6822916666666666,1.0,1.5683472156524658e-06,robust_anomaly_candidate,0.0017410475411452353,0.9999999999999999,positive_monotonic,0.014675570019201318,0.02147852147852148,0.23837868971039913,7.6297273876396,0.5335633830327495,fwd_return_345m,0.0061396468525178,1,return_rank_LOOKBACK,0.8198085246174274,0.0061396468525178,0.0001780875661544501
return_rank_10,cross_sectional,cross_sectional,fwd_return_335m,2153603,1709,192,0.00024403452698606998,0.0002790689468383789,0.01925974152982235,0.5097151398658752,0.404451847076416,-0.028396999463438988,0.0284193754196167,0.02268408052623272,0.018063191324472427,0.0015027315928740925,0.00034919488307231654,4.3034181361783705,1.6818300896059846e-05,0.000818309622052352,0.002187153563695833,1.0,0.6666666666666666,1.0,2.767890691757202e-06,robust_anomaly_candidate,0.001742709835525602,0.9999999999999999,positive_monotonic,0.01567296601236573,0.0224405966846786,0.23493413349588388,9.141271549826335,0.5374414145717937,fwd_return_335m,0.0009343269707419084,1,return_rank_LOOKBACK,0.8197658646791761,0.0009343269707419084,3.0272941612907723e-05
return_rank_3,cross_sectional,cross_sectional,fwd_return_360m,1084826,1709,192,0.00028430065140128136,0.000273287296295166,0.020782504230737686,0.5086548328399658,0.4275428056716919,-0.03061102330684662,0.030992239713668823,0.021082255989313126,0.01653061807155609,0.0015235608153842145,0.00030011658795354404,5.076563164246194,3.8432307447600067e-07,0.0009353323029952682,0.002111789327773161,1.0,0.6458333333333334,1.0,1.8440186977386475e-07,robust_anomaly_candidate,0.001749762217514217,0.9999999999999999,positive_monotonic,0.014294039470915856,0.02058262591176499,0.24113394114518402,5.997968701590395,0.5287165462004297,fwd_return_360m,4.7304092778179155e-05,1,return_rank_LOOKBACK,0.8188631370964315,4.7304092778179155e-05,1.0980659270742876e-06
return_rank_10,cross_sectional,cross_sectional,fwd_return_350m_benchmark_adjusted,1500820,1708,192,3.943782940041274e-05,-0.00010514259338378906,0.017896423116326332,0.48645472526550293,0.23143425583839417,-0.025049936026334763,0.025757193565368652,0.024014577269554138,0.018630491569638252,0.001471736693574629,0.000385478284716447,3.8179496794669507,0.00013456536317368872,0.0007161992555303928,0.002227274131618865,1.0,0.7015706806282722,1.0,3.0882656574249268e-06,robust_anomaly_candidate,0.0017260415479540825,0.9999999999999999,positive_monotonic,0.016138224944866213,0.022855812096613214,0.2395587679786293,7.87092777186347,0.5349058677019999,fwd_return_350m,0.0049065594408195575,1,return_rank_LOOKBACK,0.8180083445809044,0.0049065594408195575,0.00014679857800766044
range_position_rank_20,cross_sectional,cross_sectional,fwd_return_375m,499069,1704,192,0.0003069973608944565,0.00024497509002685547,0.021982381120324135,0.507238507270813,0.40632498264312744,-0.03242506831884384,0.03325655311346054,0.024303309619426727,0.021557005122303963,0.001846102545117105,0.0003161683983738417,5.8389850301681605,5.251978740794527e-09,0.0012264124843043753,0.0024657926059298346,1.0,0.7172774869109948,1.0,1.862645149230957e-08,robust_anomaly_candidate,0.0016966802650131285,0.9999999999999999,positive_monotonic,0.020899337242015724,0.022274102586772704,0.2015257818203353,7.414763816109275,0.5447965571205008,fwd_return_375m,2.129130481325905e-06,1,range_position_rank_20,0.8155910870287386,2.129130481325905e-06,1.33749022114015e-08
range_position_10_z_1560,normalization,time_series,fwd_return_380m_benchmark_adjusted,318144,1700,190,4.516765693551861e-05,-0.00010818243026733398,0.020130496472120285,0.48529282212257385,0.1693112999200821,-0.028508799150586128,0.029357541352510452,0.02651330828666687,0.02230214886367321,0.0005097716541409174,9.166714894686793e-05,5.561116059542672,2.6805485164871357e-08,0.0003301040422050563,0.0006894392660767786,1.0,0.7248677248677249,1.0,1.8943101167678833e-06,robust_anomaly_candidate,0.001683973299805075,0.9999999999999999,positive_monotonic,,,,,,fwd_return_380m,6.577621774147034e-06,1,range_position_10_z_LOOKBACK,0.813728135462692,6.577621774147034e-06,4.1407871465004575e-08
return_rank_6,cross_sectional,cross_sectional,fwd_return_350m_benchmark_adjusted,1500957,1709,192,3.947682125726715e-05,-0.00010514259338378906,0.01789584383368492,0.48645496368408203,0.23142699897289276,-0.025049399584531784,0.025756068527698517,0.02362353540956974,0.018509501591324806,0.001459229736619314,0.0003397823024867628,4.294601943478685,1.7500705176032305e-05,0.0007932564237452589,0.002125203049493369,1.0,0.7329842931937173,1.0,3.1311064958572388e-06,robust_anomaly_candidate,0.0016802427708171308,0.9999999999999999,positive_monotonic,0.015865512204483716,0.024546086818847505,0.2388807622626666,7.760451094742397,0.5390024170511976,fwd_return_350m,0.0009657187696454241,1,return_rank_6,0.813705588065347,0.0009657187696454241,3.0001208873198237e-05
return_rank_10,cross_sectional,cross_sectional,fwd_return_345m_benchmark_adjusted,1714951,1708,192,3.6852823541266844e-05,-0.00010401010513305664,0.01761743240058422,0.48668739199638367,0.2390223890542984,-0.024647265672683716,0.025293439626693726,0.024018414318561554,0.018268046900629997,0.0014495972662934148,0.0003745405279605363,3.8703348718677315,0.00010868595525403979,0.0007154978314907637,0.002183696701096066,1.0,0.6858638743455497,1.0,2.1923333406448364e-06,robust_anomaly_candidate,0.0017124810838140547,0.9999999999999999,positive_monotonic,0.0158989428373919,0.021234711706464765,0.23843484843969556,8.263803619466948,0.5339540334657205,fwd_return_345m,0.004145620936506692,1,return_rank_LOOKBACK,0.8128427374510377,0.004145620936506692,0.00013283838975493753
return_rank_15,cross_sectional,cross_sectional,fwd_return_340m,1932616,1708,192,0.0002537410182412714,0.0002823472023010254,0.019537249580025673,0.5096635818481445,0.41411176323890686,-0.028789162635803223,0.028868913650512695,0.021060174331068993,0.017287099733948708,0.0014137126619247079,0.00036858464743020605,3.83551694781971,0.0001253004651681211,0.0006912867529615041,0.0021361385708879117,1.0,0.6614583333333334,1.0,1.3653188943862915e-06,robust_anomaly_candidate,0.0017253459664061666,0.9999999999999999,positive_monotonic,0.014627906919048191,0.02161560114213969,0.2368290004254069,8.069114914527143,0.5353020448819359,fwd_return_340m,0.004639134419785536,1,return_rank_LOOKBACK,0.8110586933312747,0.004639134419785536,0.00013942725017612734
range_position_24,price_location,time_series,fwd_return_380m_benchmark_adjusted,318840,1704,190,4.808516678167507e-05,-0.00010406970977783203,0.02013818733394146,0.48540958762168884,0.17189672589302063,-0.028513580560684204,0.02935982123017311,0.025241993367671967,0.023490983992815018,0.0015779733965710396,0.00029180490674152637,5.407631469229439,6.38636621363986e-08,0.0010060357793576478,0.002149911013784431,1.0,0.7248677248677249,1.0,0.0,robust_anomaly_candidate,0.0016724439919926226,0.9999999999999999,positive_monotonic,,,,,,fwd_return_380m,1.2399661802305585e-05,1,range_position_24,0.8107270588147082,1.2399661802305585e-05,7.858982855231862e-08
return_rank_12,cross_sectional,cross_sectional,fwd_return_335m,2153543,1708,192,0.00024404573196079582,0.0002790689468383789,0.01925993151962757,0.509716808795929,0.40445268154144287,-0.02839745208621025,0.02841973304748535,0.02252388745546341,0.01798577792942524,0.0014887959564399914,0.0003643379445852749,4.0863049774699824,4.382975738592698e-05,0.0007746935850528526,0.00220289832782713,1.0,0.6614583333333334,1.0,2.5760382413864136e-06,robust_anomaly_candidate,0.0017192449886351824,0.9999999999999999,positive_monotonic,0.015257972336766856,0.021729601733128448,0.23531759903162452,8.884487638090677,0.536404793608522,fwd_return_335m,0.002034972610628534,1,return_rank_12,0.8107094916396945,0.002034972610628534,6.532832458351821e-05
return_rank_8,cross_sectional,cross_sectional,fwd_return_340m,1932756,1709,192,0.0002536782412789762,0.0002821683883666992,0.019536785781383514,0.5096603035926819,0.41409850120544434,-0.028788983821868896,0.028867512941360474,0.022060872986912727,0.017580006271600723,0.001486424540046263,0.0003348428019962863,4.439171250462624,9.030594110281953e-06,0.0008301326481335419,0.002142716431958984,1.0,0.6770833333333334,1.0,3.295019268989563e-06,robust_anomaly_candidate,0.0017002772074192762,0.9999999999999999,positive_monotonic,0.014964699826239505,0.0201957270001517,0.2361375478620111,8.279555086415144,0.5338332649833031,fwd_return_340m,0.0005572476205952139,1,return_rank_8,0.8104225290909974,0.0005572476205952139,2.0318836748134395e-05
return_rank_5,cross_sectional,cross_sectional,fwd_return_350m,1501043,1709,192,0.00027346835122443736,0.00028526782989501953,0.020129114389419556,0.5094830989837646,0.41975194215774536,-0.02965996228158474,0.029850825667381287,0.02208641730248928,0.01772262714803219,0.0015410719072538337,0.00031868800203829707,4.835675950764665,1.3269393978054822e-06,0.0009164434232587714,0.0021657003912488957,1.0,0.6666666666666666,1.0,1.0468065738677979e-06,robust_anomaly_candidate,0.0017051749164238572,0.9999999999999999,positive_monotonic,0.015015584742398622,0.02124248442746581,0.23856482745208682,7.354713917284807,0.5339094770763146,fwd_return_350m,0.00012452053229334268,1,return_rank_LOOKBACK,0.8099686605056119,0.00012452053229334268,5.307757591221929e-06
range_position_20,price_location,time_series,fwd_return_380m_benchmark_adjusted,318840,1704,190,4.808516678167507e-05,-0.00010406970977783203,0.02013818733394146,0.48540958762168884,0.17189672589302063,-0.028513580560684204,0.02935982123017311,0.025158829987049103,0.02346903458237648,0.0015740971927703893,0.00029160386307595807,5.398067008324792,6.736271018770168e-08,0.0010025536211415115,0.002145640764399267,1.0,0.7301587301587301,1.0,0.0,robust_anomaly_candidate,0.0016641351976431906,0.9999999999999999,positive_monotonic,,,,,,fwd_return_380m,1.28802362099192e-05,1,range_position_20,0.808520589464757,1.28802362099192e-05,7.858982855231862e-08
return_rank_10,cross_sectional,cross_sectional,fwd_return_340m_benchmark_adjusted,1932619,1708,192,3.881007432937622e-05,-0.00010085105895996094,0.017350560054183006,0.4867188036441803,0.2560642659664154,-0.024214398115873337,0.02488008141517639,0.02405887469649315,0.01818067394196987,0.001430633311130464,0.0003641937533359679,3.9282203443250934,8.557678698517535e-05,0.0007168135545919669,0.002144453067668961,1.0,0.6963350785340314,1.0,2.1141022443771362e-06,robust_anomaly_candidate,0.0016742004663683474,0.9999999999999999,positive_monotonic,0.01578614003033953,0.021549636803874093,0.23726363967432978,8.692072835266728,0.534305970586512,fwd_return_340m,0.003455468700603015,1,return_rank_LOOKBACK,0.8065859717845051,0.003455468700603015,0.0001100272975523683
return_rank_12,cross_sectional,cross_sectional,fwd_return_355m_benchmark_adjusted,1290525,1708,192,3.8481644878629595e-05,-0.00010180473327636719,0.018187304958701134,0.48669496178627014,0.2250133603811264,-0.025510573759675026,0.026205241680145264,0.023667236790060997,0.0188518725335598,0.0014752609964246996,0.0003949825164968717,3.7350032844716656,0.00018771273730477933,0.0007010952640908311,0.002249426728758568,1.0,0.6701570680628273,1.0,2.602115273475647e-06,robust_anomaly_candidate,0.0016867878730408847,0.9999999999999999,positive_monotonic,0.016488400690091654,0.021503293297171638,0.2411145432582236,7.473290124623736,0.5353763710960395,fwd_return_355m,0.006441212265692745,1,return_rank_12,0.8049127367199462,0.006441212265692745,0.00019759235505766246
range_position_rank_15,cross_sectional,cross_sectional,fwd_return_375m,499069,1704,192,0.0003069973608944565,0.00024497509002685547,0.021982381120324135,0.507238507270813,0.40632498264312744,-0.03242506831884384,0.03325655311346054,0.024553632363677025,0.021568497642874718,0.0018661251783620228,0.00032206518658000943,5.794246805059225,6.8628472904563864e-09,0.0012348774126652042,0.0024973729440588414,1.0,0.7120418848167539,1.0,2.6263296604156494e-07,robust_anomaly_candidate,0.0016640119720250368,0.9999999999999999,positive_monotonic,0.02061795090521492,0.02347383204263939,0.20222937524092108,7.289482263183954,0.5440140845070423,fwd_return_375m,2.4734150064613186e-06,1,range_position_rank_LOOKBACK,0.8048056118421684,2.4734150064613186e-06,1.3725694580912773e-08
return_rank_15,cross_sectional,cross_sectional,fwd_return_335m,2153540,1708,192,0.0002440833195578307,0.0002790689468383789,0.019259896129369736,0.5097170472145081,0.4044633209705353,-0.02839704602956772,0.02841973304748535,0.02133919484913349,0.017336638644337654,0.001412558338664165,0.00035928255930565284,3.931608429293273,8.43794233769124e-05,0.0007083645224250855,0.0021167521549032447,1.0,0.6510416666666666,1.0,1.4994293451309204e-06,robust_anomaly_candidate,0.001693163882009685,0.9999999999999999,positive_monotonic,0.014679741634999532,0.021196314862484758,0.23504133265468255,8.557839635211295,0.5365645805592544,fwd_return_335m,0.003422961141623292,1,return_rank_LOOKBACK,0.8038002098287251,0.003422961141623292,9.492685129902645e-05
range_position_rank_60,cross_sectional,cross_sectional,fwd_return_380m,318826,1704,190,0.0003109888348262757,0.00024515390396118164,0.02251017838716507,0.5069787502288818,0.4014434218406677,-0.03333340585231781,0.03422904014587402,0.022637812420725822,0.021255025640130043,0.0017557038910111364,0.0003473250137383232,5.054930746605813,4.3054697129729647e-07,0.0010749468640840229,0.00243646091793825,1.0,0.7263157894736842,1.0,7.264316082000732e-08,robust_anomaly_candidate,0.0016592327156104147,0.9999999999999999,positive_monotonic,0.020584796614273943,0.0230415263186313,0.2030010753130297,5.91967733225308,0.5401995305164319,fwd_return_380m,5.129661341120305e-05,1,range_position_rank_LOOKBACK,0.8029345297390676,5.129661341120305e-05,5.961419602577951e-07
return_rank_6,cross_sectional,cross_sectional,fwd_return_345m,1715174,1709,192,0.0002653363044373691,0.0002866983413696289,0.019828910008072853,0.5097057223320007,0.41422533988952637,-0.02921348810195923,0.029356330633163452,0.02138560451567173,0.017216460779309273,0.0014686491193827704,0.00031511623488821245,4.660658375484126,3.15199514866471e-06,0.000851021299001874,0.002086276939763667,1.0,0.6770833333333334,1.0,2.475455403327942e-06,robust_anomaly_candidate,0.0016692752833478153,0.9999999999999999,positive_monotonic,0.014555207078836145,0.02262698425058813,0.2375480586821821,7.594353057436933,0.5371696393698737,fwd_return_345m,0.0002442561340415794,1,return_rank_6,0.8025009408754089,0.0002442561340415794,1.1557315545103938e-05
range_position_rank_15,cross_sectional,cross_sectional,fwd_return_375m_benchmark_adjusted,499069,1704,192,4.8567908379482105e-05,-0.00010818243026733398,0.019625283777713776,0.48563024401664734,0.1711924523115158,-0.027705181390047073,0.028580617159605026,0.02659568376839161,0.024157950654625893,0.0018045854673722755,0.0003062475128340547,5.8925718307796355,3.802307246836278e-09,0.0012043403422175283,0.0024048305925270224,1.0,0.6947368421052632,1.0,7.692724466323853e-07,robust_anomaly_candidate,0.001663505390752107,0.9999999999999999,positive_monotonic,0.02061795090521492,0.02347383204263939,0.20222937524092108,7.289482263183954,0.5440140845070423,fwd_return_375m,1.8348163347439602e-06,1,range_position_rank_LOOKBACK,0.8002099137572165,1.8348163347439602e-06,1.33749022114015e-08
range_position_12,price_location,time_series,fwd_return_380m_benchmark_adjusted,318841,1704,190,4.793778498424217e-05,-0.00010412931442260742,0.020138327032327652,0.48540809750556946,0.17187492549419403,-0.02851414680480957,0.029359817504882812,0.02570536360144615,0.023247089236974716,0.0016102944969171656,0.00029771385112787484,5.408866570422038,6.342485914245799e-08,0.0010267753487065308,0.0021938136451278003,1.0,0.7195767195767195,1.0,0.0,robust_anomaly_candidate,0.0016567357815802097,0.9999999999999999,positive_monotonic,,,,,,fwd_return_380m,1.2335204502024218e-05,1,range_position_12,0.7999334241353824,1.2335204502024218e-05,7.858982855231862e-08
return_rank_4,cross_sectional,cross_sectional,fwd_return_355m_benchmark_adjusted,1290748,1709,192,3.8418813346652314e-05,-0.00010189414024353027,0.01818624511361122,0.48668989539146423,0.22501030564308167,-0.025509025901556015,0.02620387077331543,0.022931238636374474,0.01779765449464321,0.0014476115380872973,0.0003137536141007953,4.6138481694819395,3.952812276830642e-06,0.0008326544544497385,0.002062568621724856,1.0,0.743455497382199,1.0,9.220093488693237e-07,robust_anomaly_candidate,0.0016439474420621991,0.9999999999999999,positive_monotonic,0.014967316161144934,0.01895257660794563,0.2397362208704829,6.823725260769535,0.5319772308722585,fwd_return_355m,0.0002952576116105001,1,return_rank_4,0.7994443258025574,0.0002952576116105001,8.774539121352893e-06
range_position_rank_20,cross_sectional,cross_sectional,fwd_return_375m_benchmark_adjusted,499069,1704,192,4.8567908379482105e-05,-0.00010818243026733398,0.019625283777713776,0.48563024401664734,0.1711924523115158,-0.027705181390047073,0.028580617159605026,0.026395265012979507,0.024386610835790634,0.0017900194095804409,0.00030324161370200034,5.902947777278079,3.5706332335294633e-09,0.0011956658467245202,0.0023843729724363615,1.0,0.7052631578947368,1.0,1.1753290891647339e-06,robust_anomaly_candidate,0.0016589892329648137,0.9999999999999999,positive_monotonic,0.020899337242015724,0.022274102586772704,0.2015257818203353,7.414763816109275,0.5447965571205008,fwd_return_375m,1.7598325738662961e-06,1,range_position_rank_20,0.7987887986602492,1.7598325738662961e-06,1.33749022114015e-08
return_rank_2,cross_sectional,cross_sectional,fwd_return_370m_benchmark_adjusted,688070,1708,192,4.797060682903975e-05,-0.00011587142944335938,0.019190698862075806,0.4854288101196289,0.19755204021930695,-0.02706083096563816,0.027853164821863174,0.020561354234814644,0.01642529107630253,0.0013702883623809149,0.0003136426837009585,4.368947319961754,1.2484687549885187e-05,0.0007555487023270361,0.0019850280224347934,1.0,0.675392670157068,1.0,1.7676502466201782e-06,robust_anomaly_candidate,0.0016678649699315429,0.9878787878787878,positive_monotonic,0.013614701805297879,0.012757891667274186,0.24711040452252506,4.550311486334881,0.5238234862923326,fwd_return_370m,0.0007277542298550172,1,return_rank_LOOKBACK,0.7987023660118048,0.0007277542298550172,2.2038913691235784e-05
range_position_rank_12,cross_sectional,cross_sectional,fwd_return_375m,499071,1704,192,0.0003068608639296144,0.00024497509002685547,0.021982455626130104,0.5072364807128906,0.4063171148300171,-0.03242528438568115,0.03325653076171875,0.024795450270175934,0.021609462797641754,0.0018849449922807165,0.00032429088722750975,5.812512983006868,6.154190934637427e-09,0.0012493348533147975,0.002520555131246636,1.0,0.7225130890052356,1.0,5.364418029785156e-07,robust_anomaly_candidate,0.0016495146555826068,0.9999999999999999,positive_monotonic,0.020465334532155433,0.023180207722856876,0.2023874764628215,7.229872448770871,0.543035993740219,fwd_return_375m,2.3288107758428853e-06,1,range_position_rank_12,0.7973762738597308,2.3288107758428853e-06,1.33749022114015e-08
return_rank_10,cross_sectional,cross_sectional,fwd_return_330m,2377598,1709,192,0.00024017134273890406,0.0002790689468383789,0.01898784562945366,0.509788453578949,0.39845991134643555,-0.02801629528403282,0.027995705604553223,0.02187865413725376,0.017392896115779877,0.0014332172909837398,0.0003270430602453943,4.382350415594619,1.1740577293251064e-05,0.000792212892902767,0.0020742216890647126,1.0,0.6666666666666666,1.0,2.292916178703308e-06,robust_anomaly_candidate,0.0016636443324387074,0.9999999999999999,positive_monotonic,0.015143905472007838,0.023030907278165504,0.23338659776818574,9.287096563635835,0.5378081523065658,fwd_return_330m,0.0006901313115586165,1,return_rank_LOOKBACK,0.7968270085888746,0.0006901313115586165,3.522173187975319e-05
range_position_3,price_location,time_series,fwd_return_380m_benchmark_adjusted,318841,1704,190,4.793778498424217e-05,-0.00010412931442260742,0.020138327032327652,0.48540809750556946,0.17187492549419403,-0.02851414680480957,0.029359817504882812,0.02591542899608612,0.023706132546067238,0.0016309264827624767,0.0002955338333348608,5.518577904799554,3.4175396179669804e-08,0.0010516801694261495,0.002210172796098804,1.0,0.7407407407407407,1.0,0.0,robust_anomaly_candidate,0.0016385874478146434,0.9878787878787878,positive_monotonic,,,,,,fwd_return_380m,7.851526909198142e-06,1,range_position_LOOKBACK,0.7946849058051413,7.851526909198142e-06,7.858982855231862e-08
return_rank_12,cross_sectional,cross_sectional,fwd_return_330m,2377461,1708,192,0.00024021448916755617,0.0002790689468383789,0.018988247960805893,0.5097929835319519,0.398458331823349,-0.02801680564880371,0.027996420860290527,0.022191327065229416,0.017614156007766724,0.0014466393265347723,0.0003544594992857445,4.081254217900298,4.479332880480413e-05,0.0007518987079347131,0.0021413799451348316,1.0,0.6614583333333334,1.0,2.7157366275787354e-06,robust_anomaly_candidate,0.0016608212026767433,0.9999999999999999,positive_monotonic,0.014869198988980425,0.022579366005067554,0.234339310506419,9.081115685136986,0.5363472147634624,fwd_return_330m,0.0020730372127356787,1,return_rank_12,0.7936999475494906,0.0020730372127356787,6.71899932072062e-05
range_position_10,price_location,time_series,fwd_return_380m_benchmark_adjusted,318841,1704,190,4.793778498424217e-05,-0.00010412931442260742,0.020138327032327652,0.48540809750556946,0.17187492549419403,-0.02851414680480957,0.029359817504882812,0.025843799114227295,0.023389916867017746,0.0016200060301075493,0.0002977865288380784,5.440158883038086,5.323307472604455e-08,0.0010363444335849156,0.002203667626630183,1.0,0.7195767195767195,1.0,0.0,robust_anomaly_candidate,0.0016415600548498333,0.9878787878787878,positive_monotonic,,,,,,fwd_return_380m,1.0866144878648902e-05,1,range_position_LOOKBACK,0.7925095489760459,1.0866144878648902e-05,7.858982855231862e-08
range_position_4,price_location,time_series,fwd_return_380m_benchmark_adjusted,318841,1704,190,4.793778498424217e-05,-0.00010412931442260742,0.020138327032327652,0.48540809750556946,0.17187492549419403,-0.02851414680480957,0.029359817504882812,0.025899028405547142,0.023665081709623337,0.0016281707313121842,0.0002957510224817755,5.505207446620116,3.687338134827911e-08,0.0010484987272479042,0.0022078427353764644,1.0,0.7248677248677249,1.0,0.0,robust_anomaly_candidate,0.001627898949664086,0.9999999999999999,positive_monotonic,,,,,,fwd_return_380m,8.29998336496162e-06,1,range_position_4,0.7917280837343175,8.29998336496162e-06,7.858982855231862e-08
