candidate_id,feature,target,expected_direction,decision_time,valid_observations,unique_sessions,unique_symbols,mean_target_return,median_target_return,signed_top_minus_bottom_spread,spearman_correlation,preserves_expected_direction,minimum_sample_status
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,13:20,83522,1705,161,1.867615992523497e-06,-3.779411781579256e-05,3.0881306884111837e-05,0.006229993353935644,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,13:25,83522,1705,161,-1.1017748420272255e-06,-3.4033990232273936e-05,1.8272337911184877e-05,0.003698418115235892,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,13:30,83522,1705,161,-1.1438278306741267e-05,-3.604183439165354e-05,-4.247723700245842e-05,0.0008276835925405304,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,13:35,83522,1705,161,7.171333436417626e-06,-1.6496833268320188e-05,2.4680259230080992e-05,0.0009308739014923873,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,13:40,83522,1705,161,-1.9161569071002305e-05,-3.139299224130809e-05,-1.3435472283163108e-05,-0.005608734364445431,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,13:45,83522,1705,161,-1.8094815459335223e-05,-3.050966188311577e-05,4.925019311485812e-06,-0.0022936408168353186,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,13:50,83522,1705,161,-1.5778490705997683e-05,-3.0058989068493247e-05,6.349616160150617e-05,0.005706272324061718,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,13:55,83522,1705,161,8.310780685860664e-07,-2.2730091586709023e-05,5.277528543956578e-05,0.007551632938495021,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:00,83522,1705,161,-6.395361197064631e-06,-2.9832212021574378e-05,5.312149369274266e-05,0.005108563968000178,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:05,83522,1705,161,-3.4851275358960265e-06,-2.8406153433024883e-05,-1.8699108750297455e-06,0.00023242242224379072,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:10,83522,1705,161,3.251518864999525e-05,-1.2517208233475685e-05,9.325736755272374e-05,0.006489122608894797,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:15,83522,1705,161,4.801674003829248e-05,1.3807992218062282e-05,1.5374826034530997e-06,-0.0029775829550580846,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:20,83522,1705,161,5.446146315080114e-05,9.553215932101011e-06,-4.5182496251072735e-06,-0.005150831097709571,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:25,83522,1705,161,4.132633694098331e-05,3.4162221709266305e-06,-9.718098226585425e-06,-0.004297963953820273,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:30,83522,1705,161,2.4973451218102127e-05,-1.5692930901423097e-05,-0.00011106670717708766,-0.013414391093973422,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:35,83522,1705,161,3.026131344086025e-05,1.6789417713880539e-06,-0.00011532216012710705,-0.01041293044682949,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:40,83522,1705,161,2.6318462914787233e-05,2.4903056328184903e-06,-8.573532977607101e-05,-0.005255362140478243,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:45,83522,1705,161,1.9636643173726043e-06,-1.1994561646133661e-06,-4.32122869824525e-05,-0.0025756853966008727,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:50,83522,1705,161,-1.3769302313448861e-05,-2.0837389456573874e-05,-4.7780780732864514e-05,-0.003414709053759344,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,14:55,83522,1705,161,-3.4495747058826964e-06,-1.3972196029499173e-05,-2.2656986402580515e-05,-0.004181032538916363,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,15:00,83522,1705,161,1.4607785487896763e-05,2.469787432346493e-05,3.240600926801562e-05,-0.001569218720337773,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,15:05,83522,1705,161,-1.4003416026753257e-06,3.928464138880372e-06,6.365332228597254e-05,-0.00039472564141540377,True,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,15:10,83522,1705,161,-3.7046298530185595e-05,-1.8020800780504942e-05,-0.00010682731954148039,-0.01208513637167726,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,15:15,83522,1705,161,-4.090092988917604e-05,-1.646358759899158e-05,-0.0001424956280970946,-0.019132848498410505,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,15:20,83522,1705,161,-2.304359986737836e-05,-1.7636310076341033e-05,-8.053797500906512e-05,-0.01914638737473026,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,15:25,83522,1705,161,-2.3551723643322475e-05,-1.4581448340322822e-05,-0.00011943238496314734,-0.013114291883611798,False,sufficient
opening_breakout_10m__fwd_return_30m_benchmark_adjusted,opening_breakout_10m,fwd_return_30m_benchmark_adjusted,1,15:30,83522,1705,161,-2.438259070913773e-05,-2.9451679438352585e-05,-6.476466660387814e-05,-0.008988413766503944,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,09:35,84300,1720,161,-4.294846439734101e-05,-0.0001381186448270455,-5.873130794498138e-05,,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,09:40,84300,1720,161,-1.969908771570772e-05,-6.221479270607233e-05,0.00010191649926127866,0.008845232946976967,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,09:45,84300,1720,161,-1.9672819689731114e-05,-9.086012141779065e-05,-5.2206240070518106e-05,0.004851758936703779,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,09:50,84300,1720,161,-3.811026908806525e-05,-9.93528519757092e-05,-1.837180752772838e-05,0.013569887097083814,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,09:55,84300,1720,161,-5.889128442504443e-05,-8.760319906286895e-05,7.603356789331883e-05,0.01748409137248952,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:00,84300,1720,161,-1.7175118045997806e-05,-7.67508172430098e-05,7.322771125473082e-05,0.012206445234908641,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:05,84300,1720,161,-1.7696920622256584e-05,-8.907451410777867e-05,0.00011081639968324453,0.0066485173518082,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:10,84300,1720,161,-3.0052618171794165e-08,-7.354427361860871e-05,-9.21363607631065e-06,-0.002732110516153148,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:15,84300,1720,161,-1.1719822396116797e-05,-7.594814815092832e-05,8.161856385413557e-05,0.0003281981755304902,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:20,84300,1720,161,-6.849518285889644e-06,-5.7764671510085464e-05,8.620577136753127e-05,0.0013364605789160339,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:25,84300,1720,161,1.0095994866787805e-06,-4.6893866965547204e-05,0.0001814513379940763,0.0017178406559198065,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:30,84300,1720,161,1.6641737602185458e-05,-2.206581484642811e-05,0.0001257360854651779,-0.0002704874716217446,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:35,84300,1720,161,1.2946206879860256e-06,-2.801991649903357e-05,8.859948138706386e-05,-0.0006998107936325242,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:40,84300,1720,161,1.3201630281400867e-05,-3.311217005830258e-05,9.795335063245147e-05,0.001437593022419965,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:45,84300,1720,161,-4.392336450109724e-06,-3.585609374567866e-05,0.00010353132529417053,0.0015808902984334426,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:50,84300,1720,161,4.070769500685856e-05,-2.8489739634096622e-05,0.0001299382420256734,0.005532106195578224,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,10:55,84300,1720,161,4.091238952241838e-05,-4.161897231824696e-05,0.0001614951470401138,0.009502359968222795,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:00,84300,1720,161,5.682875325874193e-06,-8.026720024645329e-05,2.8917429517605342e-05,0.0022537066989908243,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:05,84300,1720,161,-7.250942417158512e-06,-7.803493645042181e-05,-3.5462646337691694e-05,-0.002256067255215449,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:10,84300,1720,161,-2.2797305064159445e-05,-7.665908196941018e-05,3.670337900985032e-05,0.0013769816480365498,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:15,84300,1720,161,-6.010443485138239e-06,-5.629798397421837e-05,8.461723336949944e-05,0.004186344157725981,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:20,84300,1720,161,-5.349335879145656e-06,-5.539820995181799e-05,0.00012438120029401034,0.01232841273603392,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:25,84300,1720,161,-4.821149559575133e-06,-5.486400914378464e-05,0.00020643198513425887,0.024435138567041666,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:30,84300,1720,161,1.0409035894554108e-05,-3.494039992801845e-05,0.00024082591698970646,0.029851697344011777,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:35,84300,1720,161,1.5412457287311554e-05,-2.1443775040097535e-05,0.0002607372880447656,0.030544547135405827,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:40,84300,1720,161,3.5900211514672264e-05,-5.8979494497179985e-06,0.00020195430261082947,0.025093575076667977,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:45,84300,1720,161,4.3371768697397783e-05,-1.9061379134655e-05,0.00021917669801041484,0.018837593496485665,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:50,84300,1720,161,3.258697688579559e-05,-3.086426295340061e-05,0.00023684896586928517,0.017782862940683413,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,11:55,84300,1720,161,4.0049511881079525e-05,-1.648641591600608e-05,0.0002120025164913386,0.010329729308585524,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:00,84300,1720,161,2.5427221771678887e-05,-2.7183210477232933e-05,0.00015325001731980592,0.008077824564464691,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:05,84300,1720,161,2.9811048079864122e-05,-1.7727434169501066e-05,0.00016659696120768785,0.01023072008875983,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:10,84300,1720,161,1.9654164134408347e-05,-2.123220474459231e-05,0.00012934239930473268,0.008627074519397298,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:15,84300,1720,161,7.629483661730774e-06,-3.50609261658974e-05,0.00010135714546777308,0.006435517251342628,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:20,84300,1720,161,2.236749423900619e-06,-2.7589208912104368e-05,1.2035261534038e-05,-0.0005329954979998199,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:25,84300,1720,161,-9.992964805860538e-06,-3.6084355087950826e-05,-4.551699021249078e-05,-0.0010510270740992905,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:30,84300,1720,161,1.7759453839971684e-05,-2.8256967198103666e-05,1.712751509330701e-05,0.0016976071403536383,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:35,83522,1705,161,5.568379037867999e-06,-3.2652285881340504e-05,2.794147439999506e-05,0.0054778814393702975,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:40,83522,1705,161,-1.0123694664798677e-06,-2.3324144422076643e-05,1.6984238754957914e-05,0.002408367124596026,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:45,83522,1705,161,-1.3897513781557791e-05,-4.7680296120233834e-05,3.389091580174863e-05,0.00853607430204592,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:50,83522,1705,161,-1.1896929663635092e-06,-3.744655987247825e-05,8.395952318096533e-05,0.013645459117811813,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,12:55,83522,1705,161,4.707018433691701e-06,-3.792037023231387e-05,0.00010230456973658875,0.01350061127964938,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:00,83522,1705,161,2.163739509342122e-06,-2.2048610844649374e-05,6.0746053350158036e-05,0.011403536696683718,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:05,83522,1705,161,-1.7634520190767944e-05,-5.319675256032497e-05,7.350393570959568e-05,0.0159075110845472,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:10,83522,1705,161,-9.456372026761528e-06,-4.398229066282511e-05,5.3676914831157774e-05,0.013916341927431615,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:15,83522,1705,161,1.5975607311702333e-05,-2.7740708901546896e-05,4.4675707613350824e-05,0.009711278097920837,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:20,83522,1705,161,1.867615992523497e-06,-3.779411781579256e-05,2.423487967462279e-05,0.006706375277232634,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:25,83522,1705,161,-1.1017748420272255e-06,-3.4033990232273936e-05,2.2786407498642802e-06,0.004067283333522463,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:30,83522,1705,161,-1.1438278306741267e-05,-3.604183439165354e-05,-7.458242907887325e-05,0.0014345091895633531,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:35,83522,1705,161,7.171333436417626e-06,-1.6496833268320188e-05,1.484119457018096e-05,0.001656190704807638,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:40,83522,1705,161,-1.9161569071002305e-05,-3.139299224130809e-05,-4.6255281631601974e-05,-0.007429693746653096,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:45,83522,1705,161,-1.8094815459335223e-05,-3.050966188311577e-05,-2.071160815830808e-05,-0.003423465950909832,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:50,83522,1705,161,-1.5778490705997683e-05,-3.0058989068493247e-05,3.260195080656558e-05,0.005976817053360019,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,13:55,83522,1705,161,8.310780685860664e-07,-2.2730091586709023e-05,1.4623651622969192e-05,0.006351596899078684,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:00,83522,1705,161,-6.395361197064631e-06,-2.9832212021574378e-05,2.603678876766935e-05,0.004566240385237643,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:05,83522,1705,161,-3.4851275358960265e-06,-2.8406153433024883e-05,-2.2989390345173888e-05,-0.0008745145105198957,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:10,83522,1705,161,3.251518864999525e-05,-1.2517208233475685e-05,8.165914914570749e-05,0.006437992269810445,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:15,83522,1705,161,4.801674003829248e-05,1.3807992218062282e-05,-9.709314326755702e-06,-0.004951279748469792,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:20,83522,1705,161,5.446146315080114e-05,9.553215932101011e-06,-2.5617846404202282e-06,-0.007167824626316865,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:25,83522,1705,161,4.132633694098331e-05,3.4162221709266305e-06,5.143385351402685e-06,-0.005936225457914993,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:30,83522,1705,161,2.4973451218102127e-05,-1.5692930901423097e-05,-9.39384481171146e-05,-0.01371990776586651,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:35,83522,1705,161,3.026131344086025e-05,1.6789417713880539e-06,-0.00011602901940932497,-0.012923698728274908,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:40,83522,1705,161,2.6318462914787233e-05,2.4903056328184903e-06,-0.00010395384015282616,-0.007956867989120788,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:45,83522,1705,161,1.9636643173726043e-06,-1.1994561646133661e-06,-4.2982836021110415e-05,-0.00284459945997478,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:50,83522,1705,161,-1.3769302313448861e-05,-2.0837389456573874e-05,-4.4800832256441936e-05,-0.004112776068572472,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,14:55,83522,1705,161,-3.4495747058826964e-06,-1.3972196029499173e-05,-2.420996861474123e-05,-0.004558219477750267,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,15:00,83522,1705,161,1.4607785487896763e-05,2.469787432346493e-05,3.2235497201327235e-05,-0.0003772603395347901,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,15:05,83522,1705,161,-1.4003416026753257e-06,3.928464138880372e-06,4.902630462311208e-05,-0.001504353555051037,True,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,15:10,83522,1705,161,-3.7046298530185595e-05,-1.8020800780504942e-05,-7.589416054543108e-05,-0.01301207698629935,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,15:15,83522,1705,161,-4.090092988917604e-05,-1.646358759899158e-05,-0.00012441255967132747,-0.020905107013086593,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,15:20,83522,1705,161,-2.304359986737836e-05,-1.7636310076341033e-05,-6.938088336028159e-05,-0.01946087660845216,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,15:25,83522,1705,161,-2.3551723643322475e-05,-1.4581448340322822e-05,-0.00010176482464885339,-0.014894247566230982,False,sufficient
opening_breakout_5m__fwd_return_30m_benchmark_adjusted,opening_breakout_5m,fwd_return_30m_benchmark_adjusted,1,15:30,83522,1705,161,-2.438259070913773e-05,-2.9451679438352585e-05,-7.451779674738646e-05,-0.010839133049057837,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,09:35,84300,1720,161,-4.294846439734101e-05,-0.0001381186448270455,-0.0009723218390718102,-0.019077215418022753,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,09:40,84299,1720,161,-1.9727443941519596e-05,-6.236392800929025e-05,-0.0003157907340209931,-0.005104272303806255,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,09:45,84300,1720,161,-1.9672819689731114e-05,-9.086012141779065e-05,-0.00018381810514256358,-0.003742227536629417,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,09:50,84300,1720,161,-3.811026908806525e-05,-9.93528519757092e-05,-0.0005012481124140322,-0.014985185701235392,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,09:55,84300,1720,161,-5.889128442504443e-05,-8.760319906286895e-05,-0.00034785797470249236,-0.0068930848246267305,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,10:00,84300,1720,161,-1.7175118045997806e-05,-7.67508172430098e-05,5.544699524762109e-05,0.0019797228351753084,True,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,10:05,84300,1720,161,-1.7696920622256584e-05,-8.907451410777867e-05,-0.00010599361849017441,0.0010899997543167591,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,10:10,84300,1720,161,-3.0052618171794165e-08,-7.354427361860871e-05,-0.00021377722441684455,-0.00536173931320753,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,10:15,84300,1720,161,-1.1719822396116797e-05,-7.594814815092832e-05,-0.00015993171837180853,-0.002208388485603424,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,10:20,84300,1720,161,-6.849518285889644e-06,-5.7764671510085464e-05,-0.0003286647843196988,-0.004232228681318867,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,10:25,84300,1720,161,1.0095994866787805e-06,-4.6893866965547204e-05,-0.00022799894213676453,-0.005179820413238221,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,10:30,84300,1720,161,1.6641737602185458e-05,-2.206581484642811e-05,-0.00013400003081187606,-0.0015366366044626803,False,sufficient
range_position_1__fwd_return_30m_benchmark_adjusted,range_position_1,fwd_return_30m_benchmark_adjusted,-1,10:35,84300,1720,161,1.2946206879860256e-06,-2.801991649903357e-05,0.00012239263742230833,0.009570248763150239,True,sufficient
