candidate_id,feature,target,expected_direction,regime_type,regime_bucket,valid_observations,unique_sessions,unique_symbols,mean_target_return,median_target_return,signed_top_minus_bottom_spread,spearman_correlation,preserves_expected_direction,minimum_sample_status,effect_to_full_ratio
range_position_2__fwd_return_120m_benchmark_adjusted,range_position_2,fwd_return_120m_benchmark_adjusted,1,gap_direction,gap_up,3997673.0,1571.0,160.0,3.125831426586956e-05,-7.289089262485504e-05,0.00012089290248695761,0.0006663432643485053,True,sufficient,0.8995456305965814
range_position_2__fwd_return_120m_benchmark_adjusted,range_position_2,fwd_return_120m_benchmark_adjusted,1,market_volatility,unavailable,,,,,,,,,unavailable,
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,market_breadth,strong_breadth,2197183.0,1720.0,161.0,3.041391755687073e-05,-7.74202635511756e-05,0.00013131913146935403,0.0025661183715272873,True,sufficient,1.0535528906974931
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,market_breadth,weak_breadth,2327004.0,1720.0,161.0,1.977532883756794e-05,-6.689284782623872e-05,0.00013199285604059696,7.754309360480572e-05,True,sufficient,1.0589580777530636
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,cross_sectional_dispersion,high_dispersion,2489224.0,1719.0,161.0,4.7172503400361165e-05,-6.462255259975791e-05,0.0001547373249195516,0.001743778250638146,True,sufficient,1.2414334007823966
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,cross_sectional_dispersion,low_dispersion,2030949.0,1719.0,161.0,-2.6116258595720865e-06,-7.935799658298492e-05,9.039639553520828e-05,0.000553275082402764,True,sufficient,0.7252361690115062
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,trend_state,range_bound,1586967.0,1719.0,161.0,7.164239377743797e-06,-8.815492037683725e-05,0.00022628216538578272,0.004444571274496871,True,sufficient,1.815426486514001
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,trend_state,trending_down,1345868.0,1138.0,161.0,7.256531534949318e-05,-6.707850843667984e-06,6.866057810839266e-05,0.0008552669481661986,True,sufficient,0.5508530991155658
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,trend_state,trending_up,1591352.0,1193.0,160.0,2.39385826716898e-06,-0.00010679848492145538,9.908787615131587e-05,-0.0008002135245766638,True,sufficient,0.7949665611111396
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,gap_direction,flat_gap,200682.0,71.0,124.0,1.139976393460529e-05,-5.3042429499328136e-05,2.7870017220266163e-05,-0.00037163001026284176,True,insufficient_data,0.22359679718908793
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,gap_direction,gap_down,249912.0,78.0,130.0,-5.0654838560149074e-05,-3.0770315788686275e-05,0.0004033240838907659,0.010582553230600585,True,insufficient_data,3.2358061595175798
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,gap_direction,gap_up,4073593.0,1571.0,160.0,3.024694524356164e-05,-7.482300861738622e-05,0.00011573192023206502,0.0006554422768874529,True,sufficient,0.9284991283613426
close_location__fwd_return_120m_benchmark_adjusted,close_location,fwd_return_120m_benchmark_adjusted,1,market_volatility,unavailable,,,,,,,,,unavailable,
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,market_breadth,strong_breadth,2699474.0,1720.0,161.0,2.0454304831218906e-05,-4.761805757880211e-05,-7.232102507259697e-05,-0.0004005233067548235,False,sufficient,0.875798714760796
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,market_breadth,weak_breadth,2836313.0,1720.0,161.0,5.03145884067635e-07,-4.877033643424511e-05,-7.089535210980102e-05,0.0011601821341690967,False,sufficient,0.8585339906057866
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,cross_sectional_dispersion,high_dispersion,3060361.0,1719.0,161.0,2.024952664214652e-05,-5.425832932814956e-05,-0.00011494769569253549,-0.00020491421699673796,False,sufficient,1.3920024508942248
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,cross_sectional_dispersion,low_dispersion,2471472.0,1719.0,161.0,-2.2345068373397226e-06,-4.309139330871403e-05,-4.5850276364944875e-05,0.0006022191533120961,False,sufficient,0.5552412050511893
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,trend_state,range_bound,1866826.0,1719.0,161.0,5.181775577511871e-06,-5.2265735575929284e-05,-0.00016472014249302447,-0.0022925599281455977,False,sufficient,1.99474065730946
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,trend_state,trending_down,1672379.0,1173.0,161.0,3.320806717965752e-05,-1.2078322470188141e-05,-3.422037843847647e-05,-7.776734981896243e-05,False,sufficient,0.4144045721830026
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,trend_state,trending_up,1996582.0,1227.0,160.0,-4.290837750886567e-06,-7.252907380461693e-05,-6.24869207968004e-05,0.002061161033600116,False,sufficient,0.7567089220356414
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,gap_direction,flat_gap,245646.0,71.0,124.0,3.2253723475150764e-05,-2.6281282771378756e-05,-0.00010701808787416667,-0.0018610220069645795,False,insufficient_data,1.2959758759263875
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,gap_direction,gap_down,305448.0,78.0,130.0,-3.6934754461981356e-05,-1.5878438716754317e-05,-0.00019460567273199558,-0.008019101842855168,False,insufficient_data,2.356650751185511
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,gap_direction,gap_up,4984693.0,1571.0,160.0,1.203716965392232e-05,-5.0753471441566944e-05,-7.752513920422643e-05,0.0008553836571287131,False,sufficient,0.9388198965454075
close_location__fwd_return_60m_benchmark_adjusted,close_location,fwd_return_60m_benchmark_adjusted,-1,market_volatility,unavailable,,,,,,,,,unavailable,
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,market_breadth,strong_breadth,2197186.0,1720.0,161.0,3.041030686290469e-05,-7.74259096942842e-05,0.0003711177851073444,0.00924411485856666,True,sufficient,1.1057863325731627
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,market_breadth,weak_breadth,2327006.0,1720.0,161.0,1.9780103684752248e-05,-6.688880966976285e-05,0.00031202007085084915,0.008182671699143176,True,sufficient,0.9296981812272376
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,cross_sectional_dispersion,high_dispersion,2489226.0,1719.0,161.0,4.7176945372484624e-05,-6.462016608566046e-05,0.00046307966113090515,0.014392178387188611,True,sufficient,1.3797968750623286
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,cross_sectional_dispersion,low_dispersion,2030952.0,1719.0,161.0,-2.615479161249823e-06,-7.936416659504175e-05,0.00016871138359420002,0.0004534840021537723,True,sufficient,0.5026941569884965
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,trend_state,range_bound,1586968.0,1719.0,161.0,7.17074544809293e-06,-8.814537432044744e-05,0.0008365424582734704,0.022414589602071804,True,sufficient,2.492570429381053
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,trend_state,trending_down,1345870.0,1138.0,161.0,7.256295066326857e-05,-6.707850843667984e-06,0.0002678202581591904,0.004094842333715095,True,sufficient,0.7979999691283672
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,trend_state,trending_up,1591354.0,1193.0,160.0,2.39135988522321e-06,-0.00010679848492145538,0.00022691214689984918,0.005931954682016928,True,sufficient,0.6761097441452729
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,gap_direction,flat_gap,200682.0,71.0,124.0,1.139976393460529e-05,-5.3042429499328136e-05,0.0003418638079892844,0.009992865842313457,True,insufficient_data,1.018620884382093
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,gap_direction,gap_down,249912.0,78.0,130.0,-5.0654838560149074e-05,-3.0770315788686275e-05,0.0010948666604235768,0.02886884443533139,True,insufficient_data,3.2622758533014697
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,gap_direction,gap_up,4073598.0,1571.0,160.0,3.0247721952036954e-05,-7.48193560866639e-05,0.0002881782129406929,0.007255816293099104,True,sufficient,0.8586587385538652
session_range_position__fwd_return_120m_benchmark_adjusted,session_range_position,fwd_return_120m_benchmark_adjusted,1,market_volatility,unavailable,,,,,,,,,unavailable,
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,market_breadth,strong_breadth,2945974.0,1720.0,161.0,1.4876531167828944e-05,-2.9240927688078955e-05,0.00011796317994594574,0.002392285027181894,True,sufficient,0.8346971971160286
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,market_breadth,weak_breadth,3095618.0,1720.0,161.0,-1.054683616530383e-05,-3.032892163901124e-05,0.00014583452139049768,0.004201642299323498,True,sufficient,1.0319123840437772
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,cross_sectional_dispersion,high_dispersion,3353538.0,1719.0,161.0,5.2948848860978615e-06,-3.390165511518717e-05,0.00019730129861272871,0.006015581496239952,True,sufficient,1.3960868214544715
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,cross_sectional_dispersion,low_dispersion,2684130.0,1719.0,161.0,-2.5446133804507554e-06,-2.6301946491003036e-05,6.765516445739195e-05,0.0001066605437011192,True,sufficient,0.4787220569069602
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,trend_state,range_bound,2005546.0,1719.0,161.0,-1.194378000946017e-06,-3.1370349461212754e-05,0.00033837545197457075,0.012292562964330199,True,sufficient,2.394315255535384
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,trend_state,trending_down,1830997.0,1183.0,161.0,1.006097318168031e-05,-5.091889761388302e-06,0.00013529062562156469,0.0032624900003146457,True,sufficient,0.9573046950255191
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,trend_state,trending_up,2205049.0,1236.0,160.0,-2.199193431806634e-06,-4.724191967397928e-05,4.470971543923952e-05,0.00011148450575500537,True,sufficient,0.31636205617794616
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,gap_direction,flat_gap,268128.0,71.0,124.0,2.1426127204904333e-05,-1.0964256944134831e-05,0.00015225526294671,0.006887338563102729,True,insufficient_data,1.0773449926156438
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,gap_direction,gap_down,333216.0,78.0,130.0,-3.522499537211843e-05,-1.0161649697693065e-05,0.00029118580278009176,0.019735942590754438,True,insufficient_data,2.0604054038887134
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,gap_direction,gap_up,5440248.0,1571.0,160.0,3.1560120987705886e-06,-3.162148641422391e-05,0.00013137669884599745,0.002200694606492115,True,sufficient,0.9296100897191824
session_range_position__fwd_return_30m_benchmark_adjusted,session_range_position,fwd_return_30m_benchmark_adjusted,1,market_volatility,unavailable,,,,,,,,,unavailable,
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,market_breadth,strong_breadth,2699477.0,1720.0,161.0,2.045312794507481e-05,-4.761992022395134e-05,0.00018685671966522932,0.0043320452178282915,True,sufficient,0.9225372249457787
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,market_breadth,weak_breadth,2836315.0,1720.0,161.0,5.054238840784819e-07,-4.875753074884415e-05,0.00020160508574917912,0.005386909401032644,True,sufficient,0.9953519288747984
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,cross_sectional_dispersion,high_dispersion,3060363.0,1719.0,161.0,2.0251625755918212e-05,-5.423836410045624e-05,0.0002738078765105456,0.00816984805709898,True,sufficient,1.3518269988731861
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,cross_sectional_dispersion,low_dispersion,2471475.0,1719.0,161.0,-2.2357667148753535e-06,-4.309150972403586e-05,0.00011192189413122833,0.0004492108540284276,True,sufficient,0.5525737249775341
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,trend_state,range_bound,1866827.0,1719.0,161.0,5.184917426959146e-06,-5.226407665759325e-05,0.0005175184924155474,0.015761775001006954,True,sufficient,2.5550596987173977
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,trend_state,trending_down,1672381.0,1173.0,161.0,3.320725591038354e-05,-1.2078322470188141e-05,0.00017264181224163622,0.0030355657200886984,True,sufficient,0.8523562795084552
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,trend_state,trending_up,1996584.0,1227.0,160.0,-4.291451205062913e-06,-7.252907380461693e-05,0.0001149283125414513,0.002237133956933357,True,sufficient,0.5674168245575869
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,gap_direction,flat_gap,245646.0,71.0,124.0,3.2253723475150764e-05,-2.6281282771378756e-05,0.000262409943388775,0.008918128331775382,True,insufficient_data,1.2955538414983032
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,gap_direction,gap_down,305448.0,78.0,130.0,-3.6934754461981356e-05,-1.5878438716754317e-05,0.000611041730735451,0.026551096453304484,True,insufficient_data,3.016796739280684
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,gap_direction,gap_up,4984698.0,1571.0,160.0,1.2037826309097e-05,-5.075224908068776e-05,0.00017335457960143685,0.00328134374991489,True,sufficient,0.8558753096151619
session_range_position__fwd_return_60m_benchmark_adjusted,session_range_position,fwd_return_60m_benchmark_adjusted,1,market_volatility,unavailable,,,,,,,,,unavailable,
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,market_breadth,strong_breadth,434619.0,1664.0,156.0,-4.838608219870366e-06,-2.2787623947806424e-06,0.0001477501937188208,0.011847396810846442,True,sufficient,0.9898743094713097
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,market_breadth,weak_breadth,451816.0,1662.0,156.0,-3.2492931495653465e-05,-1.3301380022312514e-05,0.000154545356053859,0.012938864895289028,True,sufficient,1.0353995061214212
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,cross_sectional_dispersion,high_dispersion,503787.0,1570.0,156.0,-2.2627054931945167e-05,-1.4508565072901547e-05,0.00018464896129444242,0.012616980846023551,True,sufficient,1.237083068762487
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,cross_sectional_dispersion,low_dispersion,378607.0,1423.0,155.0,-1.2835737834393512e-05,0.0,0.0001071506121661514,0.011917182471948324,True,sufficient,0.7178713987289095
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,trend_state,range_bound,239271.0,754.0,152.0,-2.4928023776737973e-05,-2.666035925358301e-06,0.00021079168072901666,0.016031453149622118,True,sufficient,1.4122300902090312
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,trend_state,trending_down,281313.0,655.0,152.0,-4.953484676661901e-05,-2.8442524126148783e-05,0.0001336604473181069,0.009585637313820236,True,sufficient,0.8954779663059339
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,trend_state,trending_up,365851.0,823.0,151.0,8.515960871591233e-06,1.338058837063727e-06,0.00012986900401301682,0.012006269970095584,True,sufficient,0.8700766302463143
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,gap_direction,flat_gap,39732.0,69.0,118.0,5.41354893357493e-05,5.392430102801882e-05,8.52186931297183e-05,0.006110787726708397,True,insufficient_data,0.5709352583074271
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,gap_direction,gap_down,50149.0,78.0,127.0,-3.532216578605585e-05,-2.505053453205619e-05,0.00031873222906142473,0.018096183197382577,True,insufficient_data,2.135393783299245
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,gap_direction,gap_up,796554.0,1518.0,155.0,-2.1546962670981884e-05,-9.69916618487332e-06,0.0001412862038705498,0.012134048164920886,True,sufficient,0.9465678519538075
market_residual_return_60__fwd_return_30m_beta_residual,market_residual_return_60,fwd_return_30m_beta_residual,-1,market_volatility,unavailable,,,,,,,,,unavailable,
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,market_breadth,strong_breadth,3068476.0,1720.0,161.0,5.240146947471658e-06,-1.9228042219765484e-05,6.417717668227851e-05,0.0019428045519591436,True,sufficient,0.9863688892099582
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,market_breadth,weak_breadth,3226016.0,1720.0,161.0,-5.345459157979349e-06,-1.5112775145098567e-05,6.212883454281837e-05,0.0021636034871365143,True,sufficient,0.9548869658024557
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,cross_sectional_dispersion,high_dispersion,3497867.0,1719.0,161.0,1.1044696748285787e-06,-1.9488041289150715e-05,8.936800441006199e-05,0.0034991171093465934,True,sufficient,1.373538441512723
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,cross_sectional_dispersion,low_dispersion,2792716.0,1719.0,161.0,-1.8567593542684335e-06,-1.5280864317901433e-05,3.520055179251358e-05,0.0003784901739014807,True,sufficient,0.5410136588440294
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,trend_state,range_bound,2074798.0,1719.0,161.0,-4.1926961102944915e-07,-1.4280143659561872e-05,0.0001674521918175742,0.007712423417217213,True,sufficient,2.573650649304466
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,trend_state,trending_down,1910713.0,1187.0,161.0,2.2077324501879048e-06,-5.3443945944309235e-06,7.361865573329851e-05,0.0020527027372862507,True,sufficient,1.1314793737387248
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,trend_state,trending_up,2308981.0,1239.0,160.0,-1.9548533600755036e-06,-2.7893693186342716e-05,1.6801495803520083e-05,-0.00015921893660509421,True,sufficient,0.2582300065150747
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,gap_direction,flat_gap,279369.0,71.0,124.0,1.095766947400989e-05,-5.160982254892588e-06,8.177490235539153e-05,0.004241089701692331,True,insufficient_data,1.2568365230658918
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,gap_direction,gap_down,347100.0,78.0,130.0,-2.4443896109005436e-05,-4.642002750188112e-06,0.00015681417426094413,0.01406630264613576,True,insufficient_data,2.410150007749651
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,gap_direction,gap_up,5668023.0,1571.0,160.0,7.512259685427125e-07,-1.8304912373423576e-05,5.869847518624738e-05,0.0011681953272559681,True,sufficient,0.9021641767510913
session_range_position__fwd_return_15m_benchmark_adjusted,session_range_position,fwd_return_15m_benchmark_adjusted,1,market_volatility,unavailable,,,,,,,,,unavailable,
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,market_breadth,strong_breadth,3151933.0,1720.0,161.0,3.7220381727820495e-06,-8.605391485616565e-06,7.316237315535545e-06,-5.927685489000756e-05,True,sufficient,0.3716712038130511
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,market_breadth,weak_breadth,3311159.0,1720.0,161.0,-5.700839210476261e-06,-6.726666470058262e-06,2.2283442376647145e-05,0.0018890269253476854,True,sufficient,1.1320182077255312
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,cross_sectional_dispersion,high_dispersion,3600523.0,1719.0,161.0,-1.0070698408526368e-06,-9.892282832879573e-06,2.820606459863484e-05,0.0022382771115635127,True,sufficient,1.4328925555684924
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,cross_sectional_dispersion,low_dispersion,2858670.0,1719.0,161.0,-1.2445790389392641e-06,-5.8924342738464475e-06,6.4322671278205235e-06,-0.0005252829537272314,True,sufficient,0.3267647512701238
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,trend_state,range_bound,2119530.0,1719.0,161.0,-2.037467538684723e-06,-7.356087735388428e-06,6.631251017097384e-05,0.005064069686498294,True,sufficient,3.3687330550057384
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,trend_state,trending_down,1965001.0,1191.0,161.0,1.8582948086987017e-06,-2.024287823587656e-06,1.741260894050356e-05,0.0008231315449483799,True,sufficient,0.8845756428240086
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,trend_state,trending_up,2378561.0,1252.0,160.0,-2.723431407503085e-06,-1.2187287211418152e-05,-2.604990640975302e-06,-0.0003402269183489148,False,sufficient,-0.13233578487088077
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,gap_direction,flat_gap,286863.0,71.0,124.0,3.910381110472372e-06,-1.2351665645837784e-06,4.666628592531197e-05,0.003082392494531335,True,insufficient_data,2.3706878166068797
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,gap_direction,gap_down,356356.0,78.0,130.0,-1.0085968824569136e-05,-5.91168281971477e-06,8.929671457735822e-05,0.010828579436938116,True,insufficient_data,4.536350581882093
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,gap_direction,gap_up,5819873.0,1571.0,160.0,-8.028212050703587e-07,-8.074333891272545e-06,1.4378900232259184e-05,0.00028782253223633505,True,sufficient,0.7304606081439468
session_range_position__fwd_return_5m_benchmark_adjusted,session_range_position,fwd_return_5m_benchmark_adjusted,1,market_volatility,unavailable,,,,,,,,,unavailable,
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,market_breadth,strong_breadth,2197186.0,1720.0,161.0,3.041030686290469e-05,-7.74259096942842e-05,5.9865207731490955e-05,0.001452241051309166,True,sufficient,3.197901300041957
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,market_breadth,weak_breadth,2242706.0,1720.0,161.0,2.2713273210683838e-05,-6.342696724459529e-05,1.6531397704966366e-05,0.0005963677622833078,True,sufficient,0.8830801765415662
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,cross_sectional_dispersion,high_dispersion,2489226.0,1719.0,161.0,4.7176945372484624e-05,-6.462016608566046e-05,6.209248385857791e-05,0.001093656519741838,True,sufficient,3.3168787410676406
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,cross_sectional_dispersion,low_dispersion,1946731.0,1685.0,160.0,-1.9849160537432908e-07,-7.610545435454696e-05,-4.1849569242913276e-05,0.0009243099155436009,False,sufficient,-2.2355354129625633
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,trend_state,range_bound,1504069.0,1665.0,161.0,1.0249437764286995e-05,-8.345162495970726e-05,8.382547821383923e-05,0.003096458441057844,True,sufficient,4.477819687171392
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,trend_state,trending_down,1345226.0,1136.0,161.0,7.337622082559392e-05,-6.440212018787861e-06,0.00012115658319089562,0.0016941567649374116,True,sufficient,6.471986143146674
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,trend_state,trending_up,1590597.0,1192.0,160.0,2.2839349185233004e-06,-0.00010665692389011383,-8.119411359075457e-05,-0.0006187785666030874,False,sufficient,-4.337256500841373
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,gap_direction,flat_gap,196935.0,71.0,124.0,9.47435364651028e-06,-5.570892244577408e-05,-0.00010443571954965591,0.0007054882974231722,False,insufficient_data,-5.578785006754108
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,gap_direction,gap_down,245284.0,78.0,130.0,-3.6977722629671916e-05,-2.454640343785286e-05,4.319712024880573e-05,0.00338173301569769,True,insufficient_data,2.3075193795587317
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,gap_direction,gap_up,3997673.0,1571.0,160.0,3.125831426586956e-05,-7.289089262485504e-05,1.7783753719413653e-05,0.0007663392879765124,True,sufficient,0.9499789826841804
higher_high__fwd_return_120m_benchmark_adjusted,higher_high,fwd_return_120m_benchmark_adjusted,1,market_volatility,unavailable,,,,,,,,,unavailable,
upper_wick_to_range__fwd_return_60m_benchmark_adjusted,upper_wick_to_range,fwd_return_60m_benchmark_adjusted,-1,market_breadth,strong_breadth,2699474.0,1720.0,161.0,2.0454304831218906e-05,-4.761805757880211e-05,7.754981925245374e-05,0.002822258746968397,True,sufficient,1.3279639316549416
upper_wick_to_range__fwd_return_60m_benchmark_adjusted,upper_wick_to_range,fwd_return_60m_benchmark_adjusted,-1,market_breadth,weak_breadth,2836313.0,1720.0,161.0,5.03145884067635e-07,-4.877033643424511e-05,4.261211142875254e-05,0.0032557367878809067,True,sufficient,0.7296902504031848
upper_wick_to_range__fwd_return_60m_benchmark_adjusted,upper_wick_to_range,fwd_return_60m_benchmark_adjusted,-1,cross_sectional_dispersion,high_dispersion,3060361.0,1719.0,161.0,2.024952664214652e-05,-5.425832932814956e-05,8.20743152871728e-05,0.004255723975424534,True,sufficient,1.4054414499901322
